tcpuid,year,original_name,canonical_name,should_apply,consensus_count,total_years,avg_similarity,min_similarity,reason,all_names,cd_name,province
ON094001,1891,Canboro',Canboro',False,1,3,29.3,28.6,name_change,Alfred | Canboro' | Charlotteville,Monck,ON
ON094001,1901,Charlotteville,Charlotteville,False,1,3,29.3,28.6,name_change,Alfred | Canboro' | Charlotteville,"Norfolk, South—Sud",ON
ON094002,1861,Caledonia,Caledonia,False,1,3,29.4,23.5,name_change,Caledonia | Cayuga S | Houghton,Prescott,ON
ON094002,1891,Cayuga S,Cayuga S,False,1,3,29.4,23.5,name_change,Caledonia | Cayuga S | Houghton,Monck,ON
ON094002,1901,Houghton,Houghton,False,1,3,29.4,23.5,name_change,Caledonia | Cayuga S | Houghton,"Norfolk, South—Sud",ON
ON094003,1861,"Hawkesbury, East","Hawkesbury, East",False,1,3,19.3,10.0,name_change,"Dunn | Hawkesbury, East | Port Dover, Village",Prescott,ON
ON094003,1891,Dunn,Dunn,False,1,3,19.3,10.0,name_change,"Dunn | Hawkesbury, East | Port Dover, Village",Monck,ON
ON094003,1901,"Port Dover, Village","Port Dover, Village",False,1,3,19.3,10.0,name_change,"Dunn | Hawkesbury, East | Port Dover, Village","Norfolk, South—Sud",ON
ON094004,1861,"Hawkesbury, West","Hawkesbury, West",False,1,3,23.2,22.9,name_change,"Dunnville, Village | Hawkesbury, West | Port Rowan, Village",Prescott,ON
ON094004,1891,"Dunnville, Village","Dunnville, Village",False,1,3,23.2,22.9,name_change,"Dunnville, Village | Hawkesbury, West | Port Rowan, Village",Monck,ON
ON094004,1901,"Port Rowan, Village","Port Rowan, Village",False,1,3,23.2,22.9,name_change,"Dunnville, Village | Hawkesbury, West | Port Rowan, Village","Norfolk, South—Sud",ON
ON094005,1861,"Hawkesbury, Village","Hawkesbury, Village",False,1,3,37.8,32.3,name_change,"Gainsborough | Hawkesbury, Village | Simcoe, Town—Ville",Prescott,ON
ON094005,1891,Gainsborough,Gainsborough,False,1,3,37.8,32.3,name_change,"Gainsborough | Hawkesbury, Village | Simcoe, Town—Ville",Monck,ON
ON094005,1901,"Simcoe, Town—Ville","Simcoe, Town—Ville",False,1,3,37.8,32.3,name_change,"Gainsborough | Hawkesbury, Village | Simcoe, Town—Ville","Norfolk, South—Sud",ON
ON094006,1861,Longueuil,Longueuil,False,1,3,28.4,19.4,name_change,"Longueuil | Moulton | Walsingham, North—Nord",Prescott,ON
ON094006,1891,Moulton,Moulton,False,1,3,28.4,19.4,name_change,"Longueuil | Moulton | Walsingham, North—Nord",Monck,ON
ON094006,1901,"Walsingham, North—Nord","Walsingham, North—Nord",False,1,3,28.4,19.4,name_change,"Longueuil | Moulton | Walsingham, North—Nord","Norfolk, South—Sud",ON
ON094007,1861,"Plantagenet, North","Plantagenet, North",False,1,3,32.5,25.0,name_change,"Pelham | Plantagenet, North | Walsingham, South--Sud",Prescott,ON
ON094007,1891,Pelham,Pelham,False,1,3,32.5,25.0,name_change,"Pelham | Plantagenet, North | Walsingham, South--Sud",Monck,ON
ON094007,1901,"Walsingham, South--Sud","Walsingham, South--Sud",False,1,3,32.5,25.0,name_change,"Pelham | Plantagenet, North | Walsingham, South--Sud","Norfolk, South—Sud",ON
ON094008,1861,"Plantagenet, South","Plantagenet, South",False,1,3,19.1,14.3,name_change,"Plantagenet, South | Sherbrooke | Walpole",Prescott,ON
ON094008,1891,Sherbrooke,Sherbrooke,False,1,3,19.1,14.3,name_change,"Plantagenet, South | Sherbrooke | Walpole",Monck,ON
ON094008,1901,Walpole,Walpole,False,1,3,19.1,14.3,name_change,"Plantagenet, South | Sherbrooke | Walpole","Norfolk, South—Sud",ON
ON094009,1891,Wainfleet,Wainfleet,False,1,2,22.2,22.2,name_change,Wainfleet | Woodhouse,Monck,ON
ON094009,1901,Woodhouse,Woodhouse,False,1,2,22.2,22.2,name_change,Wainfleet | Woodhouse,"Norfolk, South—Sud",ON
ON095001,1861,Ameliasburgh,Ameliasburgh,False,1,3,32.5,25.0,name_change,Ameliasburgh | Brighton | Dorchester N,Prince Edward,ON
ON095001,1901,Brighton,Brighton,False,1,3,32.5,25.0,name_change,Ameliasburgh | Brighton | Dorchester N,"Northumberland, East—Est",ON
ON095001,1911,Dorchester N,Dorchester N,False,1,3,32.5,25.0,name_change,Ameliasburgh | Brighton | Dorchester N,Middlesex E,ON
ON095002,1861,Athol,Athol,False,1,2,27.3,27.3,name_change,"Athol | Brighton, Village",Prince Edward,ON
ON095002,1901,"Brighton, Village","Brighton, Village",False,1,2,27.3,27.3,name_change,"Athol | Brighton, Village","Northumberland, East—Est",ON
ON095003,1861,Hallowell,Hallowell,False,1,3,29.5,19.0,name_change,"Campbellford, Village | Hallowell | Nissouri W-O",Prince Edward,ON
ON095003,1901,"Campbellford, Village","Campbellford, Village",False,1,3,29.5,19.0,name_change,"Campbellford, Village | Hallowell | Nissouri W-O","Northumberland, East—Est",ON
ON095003,1911,Nissouri W-O,Nissouri W-O,False,1,3,29.5,19.0,name_change,"Campbellford, Village | Hallowell | Nissouri W-O",Middlesex E,ON
ON095004,1861,Hillier,Hillier,False,1,2,33.3,33.3,name_change,"Colborne, Village | Hillier",Prince Edward,ON
ON095004,1901,"Colborne, Village","Colborne, Village",False,1,2,33.3,33.3,name_change,"Colborne, Village | Hillier","Northumberland, East—Est",ON
ON095005,1861,Marysburgh,Marysburgh,False,1,2,35.3,35.3,name_change,Cramahe | Marysburgh,Prince Edward,ON
ON095005,1901,Cramahe,Cramahe,False,1,2,35.3,35.3,name_change,Cramahe | Marysburgh,"Northumberland, East—Est",ON
ON095006,1861,"Picton, Town of","Picton, Town of",False,1,2,25.0,25.0,name_change,"Hastings, Village | Picton, Town of",Prince Edward,ON
ON095006,1901,"Hastings, Village","Hastings, Village",False,1,2,25.0,25.0,name_change,"Hastings, Village | Picton, Town of","Northumberland, East—Est",ON
ON095008,1891,"Ferguson, Carling & Burpee","Ferguson, Carling & Burpee",False,1,2,19.4,19.4,name_change,"Ferguson, Carling & Burpee | Percy",Muskoka & Parry Sound,ON
ON095008,1901,Percy,Percy,False,1,2,19.4,19.4,name_change,"Ferguson, Carling & Burpee | Percy","Northumberland, East—Est",ON
ON096001,1861,Admaston,Admaston,False,1,3,32.1,26.7,name_change,Adelaide | Admaston | Alnwick,Renfrew,ON
ON096001,1901,Alnwick,Alnwick,False,1,3,32.1,26.7,name_change,Adelaide | Admaston | Alnwick,"Northumberland, West—Ouest",ON
ON096001,1911,Adelaide,Adelaide,False,1,3,32.1,26.7,name_change,Adelaide | Admaston | Alnwick,Middlesex N,ON
ON096002,1891,"Mattawa, Village","Mattawa, Village",False,1,3,28.3,16.7,name_change,"Biddulph | Cobourg, Town—Ville | Mattawa, Village",Nipissing,ON
ON096002,1901,"Cobourg, Town—Ville","Cobourg, Town—Ville",False,1,3,28.3,16.7,name_change,"Biddulph | Cobourg, Town—Ville | Mattawa, Village","Northumberland, West—Ouest",ON
ON096002,1911,Biddulph,Biddulph,False,1,3,28.3,16.7,name_change,"Biddulph | Cobourg, Town—Ville | Mattawa, Village",Middlesex N,ON
ON096003,1861,Algona,Algona,False,1,3,40.0,40.0,name_change,Algona | Haldimand | Lobo,Renfrew,ON
ON096003,1901,Haldimand,Haldimand,False,1,3,40.0,40.0,name_change,Algona | Haldimand | Lobo,"Northumberland, West—Ouest",ON
ON096003,1911,Lobo,Lobo,False,1,3,40.0,40.0,name_change,Algona | Haldimand | Lobo,Middlesex N,ON
ON096004,1861,Arnprior,Arnprior,False,1,3,29.3,21.1,name_change,Arnprior | Hamilton | McGillivray,Renfrew,ON
ON096004,1901,Hamilton,Hamilton,False,1,3,29.3,21.1,name_change,Arnprior | Hamilton | McGillivray,"Northumberland, West—Ouest",ON
ON096004,1911,McGillivray,McGillivray,False,1,3,29.3,21.1,name_change,Arnprior | Hamilton | McGillivray,Middlesex N,ON
ON096006,1861,Blithfield,Blithfield,False,1,2,18.2,18.2,name_change,Blithfield | Willaims W-O,Renfrew,ON
ON096006,1911,Willaims W-O,Willaims W-O,False,1,2,18.2,18.2,name_change,Blithfield | Willaims W-O,Middlesex N,ON
ON096007,1861,Bromley,Bromley,False,1,2,21.1,21.1,name_change,Bromley | Parkhill t-v,Renfrew,ON
ON096007,1911,Parkhill t-v,Parkhill t-v,False,1,2,21.1,21.1,name_change,Bromley | Parkhill t-v,Middlesex N,ON
ON096008,1861,"Brudenoll, Raglan and Radcliffe","Brudenoll, Raglan and Radcliffe",False,1,2,31.1,31.1,name_change,"Ailsa Craig vl | Brudenoll, Raglan and Radcliffe",Renfrew,ON
ON096008,1911,Ailsa Craig vl,Ailsa Craig vl,False,1,2,31.1,31.1,name_change,"Ailsa Craig vl | Brudenoll, Raglan and Radcliffe",Middlesex N,ON
ON096009,1861,Grattan,Grattan,False,1,2,26.7,26.7,name_change,Grattan | Lucan vl,Renfrew,ON
ON096009,1911,Lucan vl,Lucan vl,False,1,2,26.7,26.7,name_change,Grattan | Lucan vl,Middlesex N,ON
ON097001,1861,Cambridge,Cambridge,False,1,4,37.3,25.0,name_change,"Beaverton, Village | Cambridge | Caradoc | Dereham",Russell,ON
ON097001,1891,Dereham,Dereham,False,1,4,37.3,25.0,name_change,"Beaverton, Village | Cambridge | Caradoc | Dereham","Norfolk, North—Nord",ON
ON097001,1901,"Beaverton, Village","Beaverton, Village",False,1,4,37.3,25.0,name_change,"Beaverton, Village | Cambridge | Caradoc | Dereham","Ontario, North—Nord",ON
ON097001,1911,Caradoc,Caradoc,False,1,4,37.3,25.0,name_change,"Beaverton, Village | Cambridge | Caradoc | Dereham",Middlesex W-O,ON
ON097002,1861,Clarence,Clarence,False,1,3,41.1,32.3,name_change,"Bracebridge, Town—Ville | Clarence | Delaware",Russell,ON
ON097002,1901,"Bracebridge, Town—Ville","Bracebridge, Town—Ville",False,1,3,41.1,32.3,name_change,"Bracebridge, Town—Ville | Clarence | Delaware","Ontario, North—Nord",ON
ON097002,1911,Delaware,Delaware,False,1,3,41.1,32.3,name_change,"Bracebridge, Town—Ville | Clarence | Delaware",Middlesex W-O,ON
ON097003,1861,Cumberland,Cumberland,False,1,4,27.6,18.8,name_change,"Brock | Cumberland | Ekfrid | Tilsonburg, Town—Ville",Russell,ON
ON097003,1891,"Tilsonburg, Town—Ville","Tilsonburg, Town—Ville",False,1,4,27.6,18.8,name_change,"Brock | Cumberland | Ekfrid | Tilsonburg, Town—Ville","Norfolk, North—Nord",ON
ON097003,1901,Brock,Brock,False,1,4,27.6,18.8,name_change,"Brock | Cumberland | Ekfrid | Tilsonburg, Town—Ville","Ontario, North—Nord",ON
ON097003,1911,Ekfrid,Ekfrid,False,1,4,27.6,18.8,name_change,"Brock | Cumberland | Ekfrid | Tilsonburg, Town—Ville",Middlesex W-O,ON
ON097004,1861,Russell,Russell,False,1,4,22.9,15.4,name_change,"Cannington, Village | Metcalfe | Russell | Townsend",Russell,ON
ON097004,1891,Townsend,Townsend,False,1,4,22.9,15.4,name_change,"Cannington, Village | Metcalfe | Russell | Townsend","Norfolk, North—Nord",ON
ON097004,1901,"Cannington, Village","Cannington, Village",False,1,4,22.9,15.4,name_change,"Cannington, Village | Metcalfe | Russell | Townsend","Ontario, North—Nord",ON
ON097004,1911,Metcalfe,Metcalfe,False,1,4,22.9,15.4,name_change,"Cannington, Village | Metcalfe | Russell | Townsend",Middlesex W-O,ON
ON097005,1891,"Waterford, Village","Waterford, Village",False,1,3,21.6,18.2,name_change,"Draper | Mosa | Waterford, Village","Norfolk, North—Nord",ON
ON097005,1901,Draper,Draper,False,1,3,21.6,18.2,name_change,"Draper | Mosa | Waterford, Village","Ontario, North—Nord",ON
ON097005,1911,Mosa,Mosa,False,1,3,21.6,18.2,name_change,"Draper | Mosa | Waterford, Village",Middlesex W-O,ON
ON097006,1891,Windham,Windham,False,1,3,11.7,10.0,name_change,Macaulay | Strathroy t-v | Windham,"Norfolk, North—Nord",ON
ON097006,1901,Macaulay,Macaulay,False,1,3,11.7,10.0,name_change,Macaulay | Strathroy t-v | Windham,"Ontario, North—Nord",ON
ON097006,1911,Strathroy t-v,Strathroy t-v,False,1,3,11.7,10.0,name_change,Macaulay | Strathroy t-v | Windham,Middlesex W-O,ON
ON097007,1901,Maclean,Maclean,False,1,2,35.3,35.3,name_change,Glencoe vl | Maclean,"Ontario, North—Nord",ON
ON097007,1911,Glencoe vl,Glencoe vl,False,1,2,35.3,35.3,name_change,Glencoe vl | Maclean,Middlesex W-O,ON
ON097008,1901,Mara,Mara,False,1,2,14.3,14.3,name_change,Mara | Newbury vl,"Ontario, North—Nord",ON
ON097008,1911,Newbury vl,Newbury vl,False,1,2,14.3,14.3,name_change,Mara | Newbury vl,Middlesex W-O,ON
ON097009,1901,Morrison,Morrison,False,1,2,19.0,19.0,name_change,Morrison | Wardsville vl,"Ontario, North—Nord",ON
ON097009,1911,Wardsville vl,Wardsville vl,False,1,2,19.0,19.0,name_change,Morrison | Wardsville vl,Middlesex W-O,ON
ON098001,1861,Adjala,Adjala,False,1,4,20.6,16.7,name_change,"Adjala | Baxter | Charlotteville | Oshawa, Town—Ville",Simcoe,ON
ON098001,1891,Charlotteville,Charlotteville,False,1,4,20.6,16.7,name_change,"Adjala | Baxter | Charlotteville | Oshawa, Town—Ville","Norfolk, South—Sud",ON
ON098001,1901,"Oshawa, Town—Ville","Oshawa, Town—Ville",False,1,4,20.6,16.7,name_change,"Adjala | Baxter | Charlotteville | Oshawa, Town—Ville","Ontario, South—Sud",ON
ON098001,1911,Baxter,Baxter,False,1,4,20.6,16.7,name_change,"Adjala | Baxter | Charlotteville | Oshawa, Town—Ville",Muskoka,ON
ON098002,1861,"Barrie, Town of","Barrie, Town of",False,1,4,26.1,23.5,name_change,"Barrie, Town of | Brunel | Houghton | Port Perry, Village",Simcoe,ON
ON098002,1891,Houghton,Houghton,False,1,4,26.1,23.5,name_change,"Barrie, Town of | Brunel | Houghton | Port Perry, Village","Norfolk, South—Sud",ON
ON098002,1901,"Port Perry, Village","Port Perry, Village",False,1,4,26.1,23.5,name_change,"Barrie, Town of | Brunel | Houghton | Port Perry, Village","Ontario, South—Sud",ON
ON098002,1911,Brunel,Brunel,False,1,4,26.1,23.5,name_change,"Barrie, Town of | Brunel | Houghton | Port Perry, Village",Muskoka,ON
ON098003,1861,"Bradford, Village","Bradford, Village",False,1,4,43.5,18.2,name_change,"Bradford, Village | Cardwell | Port Dover, Village | Reach",Simcoe,ON
ON098003,1891,"Port Dover, Village","Port Dover, Village",False,1,4,43.5,18.2,name_change,"Bradford, Village | Cardwell | Port Dover, Village | Reach","Norfolk, South—Sud",ON
ON098003,1901,Reach,Reach,False,1,4,43.5,18.2,name_change,"Bradford, Village | Cardwell | Port Dover, Village | Reach","Ontario, South—Sud",ON
ON098003,1911,Cardwell,Cardwell,False,1,4,43.5,18.2,name_change,"Bradford, Village | Cardwell | Port Dover, Village | Reach",Muskoka,ON
ON098004,1861,"Collingwood, Town of","Collingwood, Town of",False,1,4,22.9,14.8,name_change,"Chaffey | Collingwood, Town of | Port Rowan, Village | Scugog",Simcoe,ON
ON098004,1891,"Port Rowan, Village","Port Rowan, Village",False,1,4,22.9,14.8,name_change,"Chaffey | Collingwood, Town of | Port Rowan, Village | Scugog","Norfolk, South—Sud",ON
ON098004,1901,Scugog,Scugog,False,1,4,22.9,14.8,name_change,"Chaffey | Collingwood, Town of | Port Rowan, Village | Scugog","Ontario, South—Sud",ON
ON098004,1911,Chaffey,Chaffey,False,1,4,22.9,14.8,name_change,"Chaffey | Collingwood, Town of | Port Rowan, Village | Scugog",Muskoka,ON
ON098005,1861,Essa,Essa,False,1,4,19.2,9.1,name_change,"Draper | Essa | Simcoe, Town—Ville | Whitby, East—Est ",Simcoe,ON
ON098005,1891,"Simcoe, Town—Ville","Simcoe, Town—Ville",False,1,4,19.2,9.1,name_change,"Draper | Essa | Simcoe, Town—Ville | Whitby, East—Est ","Norfolk, South—Sud",ON
ON098005,1901,"Whitby, East—Est ","Whitby, East—Est ",False,1,4,19.2,9.1,name_change,"Draper | Essa | Simcoe, Town—Ville | Whitby, East—Est ","Ontario, South—Sud",ON
ON098005,1911,Draper,Draper,False,1,4,19.2,9.1,name_change,"Draper | Essa | Simcoe, Town—Ville | Whitby, East—Est ",Muskoka,ON
ON098006,1861,Flos,Flos,False,1,3,21.2,9.1,name_change,"Flos | Franklin | Whitby, Town—Ville",Simcoe,ON
ON098006,1901,"Whitby, Town—Ville","Whitby, Town—Ville",False,1,3,21.2,9.1,name_change,"Flos | Franklin | Whitby, Town—Ville","Ontario, South—Sud",ON
ON098006,1911,Franklin,Franklin,False,1,3,21.2,9.1,name_change,"Flos | Franklin | Whitby, Town—Ville",Muskoka,ON
ON098007,1861,"Gwillimbury, west","Gwillimbury, west",False,1,3,40.1,23.1,name_change,"Gwillimbury, west | Whitby, West—Ouest | Woodhouse",Simcoe,ON
ON098007,1891,Woodhouse,Woodhouse,False,1,3,40.1,23.1,name_change,"Gwillimbury, west | Whitby, West—Ouest | Woodhouse","Norfolk, South—Sud",ON
ON098007,1901,"Whitby, West—Ouest","Whitby, West—Ouest",False,1,3,40.1,23.1,name_change,"Gwillimbury, west | Whitby, West—Ouest | Woodhouse","Ontario, South—Sud",ON
ON098009,1861,Medonte,Medonte,False,1,2,13.3,13.3,name_change,Macaulay | Medonte,Simcoe,ON
ON098009,1911,Macaulay,Macaulay,False,1,2,13.3,13.3,name_change,Macaulay | Medonte,Muskoka,ON
ON098010,1861,Mono,Mono,False,1,2,40.0,40.0,name_change,McLean | Mono,Simcoe,ON
ON098010,1911,McLean,McLean,False,1,2,40.0,40.0,name_change,McLean | Mono,Muskoka,ON
ON098012,1861,Mulmer,Mulmer,False,1,2,18.2,18.2,name_change,Monck | Mulmer,Simcoe,ON
ON098012,1911,Monck,Monck,False,1,2,18.2,18.2,name_change,Monck | Mulmer,Muskoka,ON
ON098013,1861,Nottawasaga,Nottawasaga,False,1,2,21.1,21.1,name_change,Morrison | Nottawasaga,Simcoe,ON
ON098013,1911,Morrison,Morrison,False,1,2,21.1,21.1,name_change,Morrison | Nottawasaga,Muskoka,ON
ON098014,1861,Orillia and Matchedash,Orillia and Matchedash,False,1,2,13.8,13.8,name_change,Muskoka | Orillia and Matchedash,Simcoe,ON
ON098014,1911,Muskoka,Muskoka,False,1,2,13.8,13.8,name_change,Muskoka | Orillia and Matchedash,Muskoka,ON
ON098015,1861,Oro,Oro,False,1,2,22.2,22.2,name_change,Oakley | Oro,Simcoe,ON
ON098015,1911,Oakley,Oakley,False,1,2,22.2,22.2,name_change,Oakley | Oro,Muskoka,ON
ON098016,1861,Sunnidale,Sunnidale,False,1,2,26.7,26.7,name_change,Ridout | Sunnidale,Simcoe,ON
ON098016,1911,Ridout,Ridout,False,1,2,26.7,26.7,name_change,Ridout | Sunnidale,Muskoka,ON
ON098018,1861,Tecumseth,Tecumseth,False,1,2,11.8,11.8,name_change,Sinclair | Tecumseth,Simcoe,ON
ON098018,1911,Sinclair,Sinclair,False,1,2,11.8,11.8,name_change,Sinclair | Tecumseth,Muskoka,ON
ON098019,1861,Tossorontio,Tossorontio,False,1,2,38.1,38.1,name_change,Stephenson | Tossorontio,Simcoe,ON
ON098019,1911,Stephenson,Stephenson,False,1,2,38.1,38.1,name_change,Stephenson | Tossorontio,Muskoka,ON
ON098021,1861,Vespra,Vespra,False,1,2,20.0,20.0,name_change,Vespra | Watt,Simcoe,ON
ON098021,1911,Watt,Watt,False,1,2,20.0,20.0,name_change,Vespra | Watt,Muskoka,ON
ON099001,1861,"Cornwall, Town of","Cornwall, Town of",False,1,5,30.3,9.5,name_change,"Airy | Brighton | Charlottenburg | Cornwall, Town of | Newmarket, Town—Ville",Stormont,ON
ON099001,1881,Charlottenburg,Charlottenburg,False,1,5,30.3,9.5,name_change,"Airy | Brighton | Charlottenburg | Cornwall, Town of | Newmarket, Town—Ville",Glengarry,ON
ON099001,1891,Brighton,Brighton,False,1,5,30.3,9.5,name_change,"Airy | Brighton | Charlottenburg | Cornwall, Town of | Newmarket, Town—Ville","Northumberland, East—Est",ON
ON099001,1901,"Newmarket, Town—Ville","Newmarket, Town—Ville",False,1,5,30.3,9.5,name_change,"Airy | Brighton | Charlottenburg | Cornwall, Town of | Newmarket, Town—Ville","Ontario, West—Ouest",ON
ON099001,1911,Airy,Airy,False,1,5,30.3,9.5,name_change,"Airy | Brighton | Charlottenburg | Cornwall, Town of | Newmarket, Town—Ville",Nipissing,ON
ON099002,1861,"Cornwall, Township","Cornwall, Township",False,1,4,24.3,22.2,name_change,"Brighton, Village | Cornwall, Township | Lancaster | Pickering",Stormont,ON
ON099002,1881,Lancaster,Lancaster,False,1,4,24.3,22.2,name_change,"Brighton, Village | Cornwall, Township | Lancaster | Pickering",Glengarry,ON
ON099002,1891,"Brighton, Village","Brighton, Village",False,1,4,24.3,22.2,name_change,"Brighton, Village | Cornwall, Township | Lancaster | Pickering","Northumberland, East—Est",ON
ON099002,1901,Pickering,Pickering,False,1,4,24.3,22.2,name_change,"Brighton, Village | Cornwall, Township | Lancaster | Pickering","Ontario, West—Ouest",ON
ON099003,1861,Finch,Finch,False,1,5,12.4,0.0,name_change,"Appleby | Campbellford, Village | Finch | Kenyon | Stouffville, Village",Stormont,ON
ON099003,1881,Kenyon,Kenyon,False,1,5,12.4,0.0,name_change,"Appleby | Campbellford, Village | Finch | Kenyon | Stouffville, Village",Glengarry,ON
ON099003,1891,"Campbellford, Village","Campbellford, Village",False,1,5,12.4,0.0,name_change,"Appleby | Campbellford, Village | Finch | Kenyon | Stouffville, Village","Northumberland, East—Est",ON
ON099003,1901,"Stouffville, Village","Stouffville, Village",False,1,5,12.4,0.0,name_change,"Appleby | Campbellford, Village | Finch | Kenyon | Stouffville, Village","Ontario, West—Ouest",ON
ON099003,1911,Appleby,Appleby,False,1,5,12.4,0.0,name_change,"Appleby | Campbellford, Village | Finch | Kenyon | Stouffville, Village",Nipissing,ON
ON099004,1861,Osnabruck,Osnabruck,False,1,4,23.9,23.1,name_change,"Colborne, Village | Lochiel | Osnabruck | Uxbridge",Stormont,ON
ON099004,1881,Lochiel,Lochiel,False,1,4,23.9,23.1,name_change,"Colborne, Village | Lochiel | Osnabruck | Uxbridge",Glengarry,ON
ON099004,1891,"Colborne, Village","Colborne, Village",False,1,4,23.9,23.1,name_change,"Colborne, Village | Lochiel | Osnabruck | Uxbridge","Northumberland, East—Est",ON
ON099004,1901,Uxbridge,Uxbridge,False,1,4,23.9,23.1,name_change,"Colborne, Village | Lochiel | Osnabruck | Uxbridge","Ontario, West—Ouest",ON
ON099005,1861,Roxborough,Roxborough,False,1,3,25.1,23.5,name_change,"Cramahe | Roxborough | Uxbridge, Town—Ville",Stormont,ON
ON099005,1891,Cramahe,Cramahe,False,1,3,25.1,23.5,name_change,"Cramahe | Roxborough | Uxbridge, Town—Ville","Northumberland, East—Est",ON
ON099005,1901,"Uxbridge, Town—Ville","Uxbridge, Town—Ville",False,1,3,25.1,23.5,name_change,"Cramahe | Roxborough | Uxbridge, Town—Ville","Ontario, West—Ouest",ON
ON099006,1891,"Hastings, Village","Hastings, Village",False,1,3,19.4,14.8,name_change,"Badgerow | Hastings, Village | Whitchurch","Northumberland, East—Est",ON
ON099006,1901,Whitchurch,Whitchurch,False,1,3,19.4,14.8,name_change,"Badgerow | Hastings, Village | Whitchurch","Ontario, West—Ouest",ON
ON099006,1911,Badgerow,Badgerow,False,1,3,19.4,14.8,name_change,"Badgerow | Hastings, Village | Whitchurch",Nipissing,ON
ON099008,1891,Percy,Percy,False,1,2,16.7,16.7,name_change,Bastedo | Percy,"Northumberland, East—Est",ON
ON099008,1911,Bastedo,Bastedo,False,1,2,16.7,16.7,name_change,Bastedo | Percy,Nipissing,ON
ON099009,1891,Seymour,Seymour,False,1,2,25.0,25.0,name_change,Beauchamp | Seymour,"Northumberland, East—Est",ON
ON099009,1911,Beauchamp,Beauchamp,False,1,2,25.0,25.0,name_change,Beauchamp | Seymour,Nipissing,ON
ON100001,1891,Alnwick,Alnwick,False,1,3,23.7,18.8,name_change,"Alnwick | Charlotteville | Ottawa, By, Ward—Quartier","Northumberland, West—Ouest",ON
ON100001,1901,"Ottawa, By, Ward—Quartier","Ottawa, By, Ward—Quartier",False,1,3,23.7,18.8,name_change,"Alnwick | Charlotteville | Ottawa, By, Ward—Quartier","Ottawa, City—Cité",ON
ON100001,1911,Charlotteville,Charlotteville,False,1,3,23.7,18.8,name_change,"Alnwick | Charlotteville | Ottawa, By, Ward—Quartier",Norfolk,ON
ON100002,1861,Bexley,Bexley,False,1,3,12.0,0.0,name_change,"Bexley | Cobourg, Town—Ville | Hough ton",Victoria,ON
ON100002,1891,"Cobourg, Town—Ville","Cobourg, Town—Ville",False,1,3,12.0,0.0,name_change,"Bexley | Cobourg, Town—Ville | Hough ton","Northumberland, West—Ouest",ON
ON100002,1911,Hough ton,Hough ton,False,1,3,12.0,0.0,name_change,"Bexley | Cobourg, Town—Ville | Hough ton",Norfolk,ON
ON100003,1891,Haldimand,Haldimand,False,1,2,22.2,22.2,name_change,Haldimand | Middleton,"Northumberland, West—Ouest",ON
ON100003,1911,Middleton,Middleton,False,1,2,22.2,22.2,name_change,Haldimand | Middleton,Norfolk,ON
ON100004,1891,Hamilton,Hamilton,False,1,3,24.2,10.8,name_change,"Hamilton | Ottawa, Ottawa, Ward—Quartier | Townsend","Northumberland, West—Ouest",ON
ON100004,1901,"Ottawa, Ottawa, Ward—Quartier","Ottawa, Ottawa, Ward—Quartier",False,1,3,24.2,10.8,name_change,"Hamilton | Ottawa, Ottawa, Ward—Quartier | Townsend","Ottawa, City—Cité",ON
ON100004,1911,Townsend,Townsend,False,1,3,24.2,10.8,name_change,"Hamilton | Ottawa, Ottawa, Ward—Quartier | Townsend",Norfolk,ON
ON100005,1901,"Ottawa, St. George, Ward—Quartier","Ottawa, St. George, Ward—Quartier",False,1,2,22.2,22.2,name_change,"Ottawa, St. George, Ward—Quartier | Walsingham N","Ottawa, City—Cité",ON
ON100005,1911,Walsingham N,Walsingham N,False,1,2,22.2,22.2,name_change,"Ottawa, St. George, Ward—Quartier | Walsingham N",Norfolk,ON
ON100006,1861,Eldon,Eldon,False,1,3,14.5,5.6,name_change,"Eldon | Ottawa, Victoria, Ward—Quartier | Walsingham S",Victoria,ON
ON100006,1901,"Ottawa, Victoria, Ward—Quartier","Ottawa, Victoria, Ward—Quartier",False,1,3,14.5,5.6,name_change,"Eldon | Ottawa, Victoria, Ward—Quartier | Walsingham S","Ottawa, City—Cité",ON
ON100006,1911,Walsingham S,Walsingham S,False,1,3,14.5,5.6,name_change,"Eldon | Ottawa, Victoria, Ward—Quartier | Walsingham S",Norfolk,ON
ON100007,1861,Emily,Emily,False,1,2,16.7,16.7,name_change,Emily | Windham,Victoria,ON
ON100007,1911,Windham,Windham,False,1,2,16.7,16.7,name_change,Emily | Windham,Norfolk,ON
ON100008,1861,Fenelon,Fenelon,False,1,2,12.5,12.5,name_change,Fenelon | Woodhouse,Victoria,ON
ON100008,1911,Woodhouse,Woodhouse,False,1,2,12.5,12.5,name_change,Fenelon | Woodhouse,Norfolk,ON
ON100011,1861,"Lindsay, Town of","Lindsay, Town of",False,1,2,20.7,20.7,name_change,"Lindsay, Town of | Port Dover vl",Victoria,ON
ON100011,1911,Port Dover vl,Port Dover vl,False,1,2,20.7,20.7,name_change,"Lindsay, Town of | Port Dover vl",Norfolk,ON
ON101001,1861,"Berlin, Village","Berlin, Village",False,1,5,38.8,16.7,name_change,"Beaverton, Village | Berlin, Village | Blandford | Brighton | Osmabruck",Waterloo,ON
